resource_type,key,category,group,entry_id,module_id,source_name,filename,relative_path,url,bytes,content_length,status
calendar,calendar|684||8月|https://act-upload.mihoyo.com/nap-obc-indep/2025/01/01/73751405/6c4b082b79453b9ba78e74ae4f26e269_7974582740153130392.jpeg,月历壁纸合集,2024,684,,8月,202408p.jpeg,壁纸合集\月历壁纸合集\2024\202408p.jpeg,https://act-upload.mihoyo.com/nap-obc-indep/2025/01/01/73751405/6c4b082b79453b9ba78e74ae4f26e269_7974582740153130392.jpeg,,,
calendar,calendar|684||7月|https://act-upload.mihoyo.com/nap-obc-indep/2025/01/01/73751405/7afb7fbe62d3ede1be307b9202d67a9a_7091611202576216566.jpeg,月历壁纸合集,2024,684,,7月,202407p.jpeg,壁纸合集\月历壁纸合集\2024\202407p.jpeg,https://act-upload.mihoyo.com/nap-obc-indep/2025/01/01/73751405/7afb7fbe62d3ede1be307b9202d67a9a_7091611202576216566.jpeg,,,
calendar,calendar|684||6月|https://act-upload.mihoyo.com/nap-obc-indep/2025/01/01/73751405/d3bebee324b3cca60b19203e6677e9f6_5102823598718405393.jpeg,月历壁纸合集,2024,684,,6月,202406p.jpeg,壁纸合集\月历壁纸合集\2024\202406p.jpeg,https://act-upload.mihoyo.com/nap-obc-indep/2025/01/01/73751405/d3bebee324b3cca60b19203e6677e9f6_5102823598718405393.jpeg,,,
calendar,calendar|684||5月|https://act-upload.mihoyo.com/nap-obc-indep/2025/01/01/73751405/f87665a6e033547284460458fe32edae_2847612943588544489.jpeg,月历壁纸合集,2024,684,,5月,202405p.jpeg,壁纸合集\月历壁纸合集\2024\202405p.jpeg,https://act-upload.mihoyo.com/nap-obc-indep/2025/01/01/73751405/f87665a6e033547284460458fe32edae_2847612943588544489.jpeg,,,
calendar,calendar|684||4月|https://act-upload.mihoyo.com/nap-obc-indep/2025/01/01/73751405/1b01b1950d3be0a8f6185d73bb8e3fa8_459144762519292818.png,月历壁纸合集,2024,684,,4月,202404p.png,壁纸合集\月历壁纸合集\2024\202404p.png,https://act-upload.mihoyo.com/nap-obc-indep/2025/01/01/73751405/1b01b1950d3be0a8f6185d73bb8e3fa8_459144762519292818.png,,,
calendar,calendar|684||3月|https://act-upload.mihoyo.com/nap-obc-indep/2025/01/01/73751405/7a42b1285c0efb087f684b939f310571_4011437385758642376.jpeg,月历壁纸合集,2024,684,,3月,202403p.jpeg,壁纸合集\月历壁纸合集\2024\202403p.jpeg,https://act-upload.mihoyo.com/nap-obc-indep/2025/01/01/73751405/7a42b1285c0efb087f684b939f310571_4011437385758642376.jpeg,,,
calendar,calendar|684||2月|https://act-upload.mihoyo.com/nap-obc-indep/2025/01/01/73751405/71d97aadba807fa79bb7e068e2da9c42_3899174752807317858.jpeg,月历壁纸合集,2024,684,,2月,202402p.jpeg,壁纸合集\月历壁纸合集\2024\202402p.jpeg,https://act-upload.mihoyo.com/nap-obc-indep/2025/01/01/73751405/71d97aadba807fa79bb7e068e2da9c42_3899174752807317858.jpeg,,,
calendar,calendar|684||1月|https://act-upload.mihoyo.com/nap-obc-indep/2025/01/01/73751405/29c6f13d7329f504a210c750f3cab6dd_4999156686671945844.jpeg,月历壁纸合集,2024,684,,1月,202401p.jpeg,壁纸合集\月历壁纸合集\2024\202401p.jpeg,https://act-upload.mihoyo.com/nap-obc-indep/2025/01/01/73751405/29c6f13d7329f504a210c750f3cab6dd_4999156686671945844.jpeg,,,
calendar,calendar|684||12月|https://act-upload.mihoyo.com/nap-obc-indep/2024/12/01/73751405/db96470e3c9e4f09a3f982d0fb6a6fcc_429048311292423364.jpg,月历壁纸合集,2024,684,,12月,202412m.jpg,壁纸合集\月历壁纸合集\2024\202412m.jpg,https://act-upload.mihoyo.com/nap-obc-indep/2024/12/01/73751405/db96470e3c9e4f09a3f982d0fb6a6fcc_429048311292423364.jpg,,,
calendar,calendar|684||11月|https://act-upload.mihoyo.com/nap-obc-indep/2024/11/01/158441880/112c40b32aa00463fd14b88a83733d2a_2966466427937687430.png,月历壁纸合集,2024,684,,11月,202411m.png,壁纸合集\月历壁纸合集\2024\202411m.png,https://act-upload.mihoyo.com/nap-obc-indep/2024/11/01/158441880/112c40b32aa00463fd14b88a83733d2a_2966466427937687430.png,,,
calendar,calendar|684||10月|https://act-upload.mihoyo.com/nap-obc-indep/2024/10/02/73751405/3713ba8466916a72b5400c2aad1ebefc_3964148295162248887.jpg,月历壁纸合集,2024,684,,10月,202410m.jpg,壁纸合集\月历壁纸合集\2024\202410m.jpg,https://act-upload.mihoyo.com/nap-obc-indep/2024/10/02/73751405/3713ba8466916a72b5400c2aad1ebefc_3964148295162248887.jpg,,,
calendar,calendar|684||9月|https://act-upload.mihoyo.com/nap-obc-indep/2024/09/01/15559334/940fd2ba0e2decdd35c2bfd9a5bae714_5992602473585486433.jpg,月历壁纸合集,2024,684,,9月,202409m.jpg,壁纸合集\月历壁纸合集\2024\202409m.jpg,https://act-upload.mihoyo.com/nap-obc-indep/2024/09/01/15559334/940fd2ba0e2decdd35c2bfd9a5bae714_5992602473585486433.jpg,,,
calendar,calendar|684||8月|https://act-upload.mihoyo.com/nap-obc-indep/2024/08/05/15559334/424b612d240c0a6c749f53278c091ed8_8980369117774227731.jpeg,月历壁纸合集,2024,684,,8月,202408m.jpeg,壁纸合集\月历壁纸合集\2024\202408m.jpeg,https://act-upload.mihoyo.com/nap-obc-indep/2024/08/05/15559334/424b612d240c0a6c749f53278c091ed8_8980369117774227731.jpeg,,,
calendar,calendar|684||7月|https://act-upload.mihoyo.com/nap-obc-indep/2024/08/05/15559334/ef8139b85326d930d39f713589b67392_4903846769342597465.jpeg,月历壁纸合集,2024,684,,7月,202407m.jpeg,壁纸合集\月历壁纸合集\2024\202407m.jpeg,https://act-upload.mihoyo.com/nap-obc-indep/2024/08/05/15559334/ef8139b85326d930d39f713589b67392_4903846769342597465.jpeg,,,
calendar,calendar|684||6月|https://act-upload.mihoyo.com/nap-obc-indep/2024/08/05/15559334/d2f9815e847504b4bb3e3a8846c64d15_3866915577450402128.jpeg,月历壁纸合集,2024,684,,6月,202406m.jpeg,壁纸合集\月历壁纸合集\2024\202406m.jpeg,https://act-upload.mihoyo.com/nap-obc-indep/2024/08/05/15559334/d2f9815e847504b4bb3e3a8846c64d15_3866915577450402128.jpeg,,,
calendar,calendar|684||5月|https://act-upload.mihoyo.com/nap-obc-indep/2024/08/05/15559334/fb2de18774831c247888e4e971717f35_9009887003222713217.jpeg,月历壁纸合集,2024,684,,5月,202405m.jpeg,壁纸合集\月历壁纸合集\2024\202405m.jpeg,https://act-upload.mihoyo.com/nap-obc-indep/2024/08/05/15559334/fb2de18774831c247888e4e971717f35_9009887003222713217.jpeg,,,
calendar,calendar|684||4月|https://act-upload.mihoyo.com/nap-obc-indep/2024/08/06/76099754/16248e78bf4bacee1968cb6783207c87_1855249038194999118.png,月历壁纸合集,2024,684,,4月,202404m.png,壁纸合集\月历壁纸合集\2024\202404m.png,https://act-upload.mihoyo.com/nap-obc-indep/2024/08/06/76099754/16248e78bf4bacee1968cb6783207c87_1855249038194999118.png,,,
calendar,calendar|684||3月|https://act-upload.mihoyo.com/nap-obc-indep/2024/08/05/15559334/842e304f5a401e61f9283a482caa32e3_1483464255977970413.jpeg,月历壁纸合集,2024,684,,3月,202403m.jpeg,壁纸合集\月历壁纸合集\2024\202403m.jpeg,https://act-upload.mihoyo.com/nap-obc-indep/2024/08/05/15559334/842e304f5a401e61f9283a482caa32e3_1483464255977970413.jpeg,,,
calendar,calendar|684||2月|https://act-upload.mihoyo.com/nap-obc-indep/2024/08/05/15559334/c58a75fdde4f6612b7a67253a9158c04_6283240674361959675.jpeg,月历壁纸合集,2024,684,,2月,202402m.jpeg,壁纸合集\月历壁纸合集\2024\202402m.jpeg,https://act-upload.mihoyo.com/nap-obc-indep/2024/08/05/15559334/c58a75fdde4f6612b7a67253a9158c04_6283240674361959675.jpeg,,,
calendar,calendar|684||1月|https://act-upload.mihoyo.com/nap-obc-indep/2024/08/05/15559334/682f2d027c3470a81ee609f6d7baeca5_7692400085020539020.jpeg,月历壁纸合集,2024,684,,1月,202401m.jpeg,壁纸合集\月历壁纸合集\2024\202401m.jpeg,https://act-upload.mihoyo.com/nap-obc-indep/2024/08/05/15559334/682f2d027c3470a81ee609f6d7baeca5_7692400085020539020.jpeg,,,
